103,3111,18863,8916
104,3112,19912,1362
105,3113,3371,1321
106,3114,15543,3405
107,3115,15226,4994
108,3116,11364,10
109,3117,7415,9084
110,3118,28448,5188
111,3119,11744,6108
112,3120,7113,487
113,3121,6355,1958
114,3122,18455,5955
115,3123,1672,5360
116,3124,12178,1270
117,3125,5227,84
118,3126,20256,174
119,3127,3630,7169
120,3128,8223,2963
121,3129,21359,713
122,3130,13403,7388
123,3131,6284,6115
124,3132,10735,7210
125,3133,5921,4431
126,3134,902,3034
127,3135,1836,7821
128,3136,20559,6411
129,3137,18465,5867
130,3138,13708,8505
131,3139,11995,5080
132,3140,22721,91
133,3141,16624,4885
134,3142,16810,5218
135,3143,13137,1992
136,3144,25793,6848
137,3145,7547,2025
138,3146,18022,8499
139,3147,21484,7814
140,3148,25933,4008
141,3149,28224,2371
142,3150,13835,4678
143,3151,22585,6650
144,3152,11280,528
145,3153,404,862
146,3154,10080,5996
147,3155,21545,6292
148,3156,27612,4635
149,3157,16686,2091
150,3158,27206,4854
151,3159,25127,1417
152,3160,6346,1132
153,3161,23976,222
154,3162,24251,8711
155,3163,5794,3089
156,3164,3353,5532
157,3165,8152,7507
158,3166,14489,9108
159,3167,8796,2657
160,3168,15927,5530
161,3169,3137,5097
162,3170,4527,2038
163,3171,1618,7993
164,3172,23012,1211
165,3173,13488,1949
166,3174,17916,3545
167,3175,15221,4861
168,3176,11496,969
169,3177,13518,1513
170,3178,21022,2755
171,3179,9196,3784
172,3180,19589,2436
173,3181,979,3013
174,3182,19551,6280
175,3183,24561,1203
176,3184,25961,4175
177,3185,18082,3434
178,3186,18534,1793
179,3187,398,7796
180,3188,7069,2495
181,3189,7935,8627
182,3190,23777,2713
183,3191,8572,5959
184,3192,14988,507
185,3193,28521,2785
186,3194,11963,2782
187,3195,22494,7899
188,3196,2220,8278
189,3197,7867,2852
190,3198,5325,4496
191,3199,27506,6892
192,3200,21406,7031
193,3201,15520,1265
194,3202,19369,1736
195,3203,20025,1688
196,3204,28071,857
197,3205,19006,3183
198,3206,8762,3734
199,3207,17046,2541
200,3208,17763,557
201,3209,2476,6469
202,3210,16741,5588
203,3211,28255,3555
204,3212,508,1950
205,3213,13429,4804
206,3214,17047,8461
207,3215,11564,6513
208,3216,28544,2262
209,3217,14483,4784
210,3218,25082,3793
211,3219,12960,721
212,3220,25988,4782
213,3221,13705,1401
214,3222,14195,399
215,3223,27713,4010
216,3224,4232,1654
217,3225,23790,5708
218,3226,15640,4277
219,3227,16084,8835
220,3228,14586,765
221,3229,5347,9200
222,3230,9559,3263
223,3231,17786,4772
224,3232,10718,8298
225,3233,14497,997
226,3234,24485,5383
227,3235,1378,2601
228,3236,17006,3814
229,3237,20447,2221
230,3238,8294,5763
231,3239,19890,1076
232,3240,11991,7267
233,3241,18609,3013
234,3242,1842,3541
235,3243,19654,403
236,3244,21413,6219
237,3245,10004,6716
238,3246,4280,7017
239,3247,10023,1033
240,3248,4781,9090
241,3249,28610,4190
242,3250,22056,62
243,3251,17806,8664
244,3252,15138,8729
245,3253,18125,7395
246,3254,847,2715
247,3255,20130,8715
248,3256,8307,5697
249,3257,9394,9184
250,3258,2911,8404
251,3259,3378,4869
252,3260,8264,1168
253,3261,4280,6280
254,3262,23450,196
255,3263,14883,793
256,3264,18916,7135
257,3265,25234,8246
258,3266,3293,8827
259,3267,18178,9063
260,3268,13950,8759
261,3269,6021,7839
262,3270,18994,8583
263,3271,8903,4575
264,3272,19763,1380
265,3273,16769,3689
266,3274,20109,3655
267,3275,2764,2662
268,3276,25994,2501
269,3277,7611,7384
270,3278,18315,2026
271,3279,691,4663
272,3280,14285,1215
273,3281,26827,8771
274,3282,2864,6774
275,3283,14717,7145
276,3284,19170,7982
277,3285,10893,1308
278,3286,19904,4009
279,3287,11187,6396
280,3288,3171,214
281,3289,21909,7767
282,3290,7491,7224
283,3291,19806,7269
284,3292,1156,283
285,3293,1598,2791
286,3294,2181,6486
287,3295,4563,4
288,3296,20990,3731
289,3297,17172,1689
290,3298,13138,437
291,3299,12032,2067
292,3300,7668,8340
293,3301,24742,2448
294,3302,14698,4030
295,3303,714,8436
296,3304,18534,1040
297,3305,3252,9188
298,3306,24299,6795
299,3307,24886,3614
300,3308,9839,6964
301,3309,23645,7856
302,3310,26439,4058
303,3311,27080,9105
304,3312,22340,53
305,3313,25700,4356
306,3314,4313,6030
307,3315,12396,8732
308,3316,8529,7499
309,3317,24268,4786
310,3318,176,58
311,3319,13550,482
312,3320,14513,5346
313,3321,1196,4402
314,3322,20076,3808
315,3323,10763,8791
316,3324,16060,1653
317,3325,13325,3121
318,3326,1886,7292
319,3327,27013,1673
320,3328,4775,3274
321,3329,5739,392
322,3330,14162,7381
323,3331,4673,2888
324,3332,6784,6005
325,3333,4910,2136
326,3334,3334,4141
327,3335,9048,158
328,3336,6938,7679
329,3337,8577,1186
330,3338,14820,4478
331,3339,16355,965
332,3340,4496,3249
333,3341,815,7301
334,3342,14862,3627
335,3343,26174,7367
336,3344,7989,2243
337,3345,5331,1578
338,3346,3092,7986
339,3347,11477,5082
340,3348,23409,894
341,3349,19227,1238
342,3350,4763,6865
343,3351,9649,2746
344,3352,16900,7618
345,3353,14633,1770
346,3354,21713,3697
347,3355,14073,2185
348,3356,9834,3387
349,3357,5194,2912
350,3358,1837,1485
351,3359,17101,6586
352,3360,28087,7849
353,3361,25308,4964
354,3362,9562,7944
355,3363,5563,3059
356,3364,11243,8929
357,3365,2499,8340
358,3366,14224,1142
359,3367,11498,7468
360,3368,25264,8855
361,3369,3444,335
362,3370,15131,2572
363,3371,16881,4341
364,3372,16564,3770
365,3373,373,555
366,3374,6179,2506
367,3375,8139,5917
368,3376,22916,3087
369,3377,9296,4003
370,3378,2370,8970
371,3379,12690,6881
372,3380,4954,8364
373,3381,23135,1761
374,3382,25411,3954
375,3383,10338,3929
376,3384,21868,3551
377,3385,12983,4221
378,3386,10372,6405
379,3387,1211,7550
380,3388,13747,6272
381,3389,8421,4590
382,3390,25855,207
383,3391,10713,8444
384,3392,425,3038
385,3393,22050,6158
386,3394,2382,7563
387,3395,24613,8009
388,3396,25794,4989
389,3397,23037,1762
390,3398,4990,2116
391,3399,2391,1055
392,3400,21338,7406
393,3401,14152,6542
394,3402,12368,6636
395,3403,2033,9151
396,3404,14010,787
397,3405,14713,7005
398,3406,21383,1763
399,3407,5693,4964
400,3408,13775,23
401,3409,23969,1681
402,3410,10728,2719
403,3411,20198,631
404,3412,21203,8783
405,3413,10555,4522
406,3414,13299,4338
407,3415,12344,8104
408,3416,3706,4158
409,3417,7868,3937
410,3418,10408,848
411,3419,14975,5255
412,3420,915,3026
413,3421,10066,7292
414,3422,4434,4735
415,3423,10523,8338
416,3424,14195,7423
417,3425,28119,3997
418,3426,18857,1778
419,3427,18410,6518
420,3428,3242,4300
421,3429,11557,7221
422,3430,25379,8248
423,3431,21684,8690
424,3432,1844,6571
425,3433,6823,6257
426,3434,4499,6915
427,3435,2437,3673
428,3436,24189,831
429,3437,10602,5011
430,3438,24969,2548
431,3439,8457,1127
432,3440,21259,2519
433,3441,26261,9073
434,3442,23197,2643
435,3443,15513,5265
436,3444,25543,7059
437,3445,1764,8626
438,3446,3516,7329
439,3447,15937,2299
440,3448,16933,2499
441,3449,5295,5629
442,3450,18531,789
443,3451,17397,1152
444,3452,1013,4476
445,3453,17654,1999
446,3454,18377,4661
447,3455,27977,8036
448,3456,3003,2615
449,3457,18470,5933
450,3458,10331,403
451,3459,15436,7855
452,3460,7860,6944
453,3461,22980,7961
454,3462,13056,1347
455,3463,16869,3247
456,3464,4985,3184
457,3465,846,2395
458,3466,25165,8868
459,3467,6785,7727
460,3468,19244,7155
461,3469,17152,577
462,3470,9166,1793
463,3471,28449,78
464,3472,13410,996
465,3473,7410,6678
466,3474,12938,7710
467,3475,1598,1995
468,3476,10475,5444
469,3477,3037,8351
470,3478,8309,3908
471,3479,25076,7377
472,3480,8126,1876
473,3481,9357,5043
474,3482,9299,6100
475,3483,25099,3241
476,3484,21983,3883
477,3485,14503,4074
478,3486,3410,7657
479,3487,2937,4604
480,3488,9984,8102
481,3489,19451,4481
482,3490,21977,3204
483,3491,6558,3748
484,3492,5902,8748
485,3493,13760,4788
486,3494,27364,1142
487,3495,3426,53
488,3496,21897,2194
489,3497,11020,2561
490,3498,26633,6005
491,3499,1827,5540
492,3500,3354,4995
493,3501,2989,3306
494,3502,7566,587
495,3503,12173,7188
496,3504,16229,5711
497,3505,22277,378
498,3506,1030,385
499,3507,159,4451
500,3508,16955,5229
501,3509,9512,8641
502,3510,9809,2252
503,3511,25831,519
504,3512,21094,7829
505,3513,18265,3978
506,3514,15317,1633
507,3515,9962,4922
508,3516,21309,7203
509,3517,24928,3271
510,3518,24841,4807
511,3519,2185,3974
512,3520,903,8123
513,3521,1828,6734
514,3522,22219,2719
515,3523,9014,8985
516,3524,4078,1132
517,3525,369,3862
518,3526,22423,491
519,3527,25442,8348
520,3528,7921,8417
521,3529,4636,7182
522,3530,22807,4548
523,3531,3124,509
524,3532,28446,257
525,3533,26714,329
526,3534,18794,1584
527,3535,471,1029
528,3536,27043,8516
529,3537,3540,4307
530,3538,26086,3721
531,3539,8344,7005
532,3540,1887,6746
533,3541,5415,3608
534,3542,28008,4399
535,3543,3175,8803
536,3544,16907,8920
537,3545,10669,8961
538,3546,9139,4548
539,3547,5845,4915
540,3548,26043,2600
541,3549,7634,5210
542,3550,4005,7547
543,3551,24606,3153
544,3552,10978,6419
545,3553,23665,6169
546,3554,8950,4232
547,3555,3204,1237
548,3556,8324,3801
549,3557,19449,8758
550,3558,17252,8938
551,3559,18625,3621
552,3560,2565,1590
553,3561,13130,7212
554,3562,19230,8780
555,3563,4046,1470
556,3564,11282,6633
557,3565,15874,7885
558,3566,16125,3630
559,3567,7866,8314
560,3568,21413,2028
561,3569,17448,8235
562,3570,4670,8847
563,3571,25550,1919
564,3572,9038,6800
565,3573,11347,2602
566,3574,11860,2390
567,3575,8308,4525
568,3576,7387,7023
569,3577,21109,3437
570,3578,9731,679
571,3579,6318,5954
572,3580,11215,2726
573,3581,17294,2481
574,3582,12771,3188
575,3583,21939,7554
576,3584,15367,4032
577,3585,13260,1162
578,3586,21988,3387
579,3587,28499,8147
580,3588,28695,6633
581,3589,120,221
582,3590,8285,7077
583,3591,21539,4467
584,3592,22626,5834
585,3593,19464,8444
586,3594,2090,7767
587,3595,10197,8105
588,3596,4479,6649
589,3597,10310,4242
590,3598,13950,5770
591,3599,14759,530
592,3600,13761,2288
593,3601,7490,8190
594,3602,24445,729
595,3603,3591,3228
596,3604,17591,748
597,3605,16837,7463
598,3606,7543,1959
599,3607,19890,6932
600,3608,28277,1823
601,3609,10202,6711
602,3610,7356,4746
603,3611,4301,6181
604,3612,17373,6157
605,3613,8602,7279
606,3614,26904,7649
607,3615,21125,4515
608,3616,3877,4333
609,3617,6842,6109
610,3618,16300,5834
611,3619,16341,5324
612,3620,3661,7649
613,3621,17219,8203
614,3622,26438,410
615,3623,15182,4336
616,3624,12417,3350
617,3625,21512,7717
618,3626,22233,3122
619,3627,24103,5510
620,3628,28713,8397
621,3629,16973,4747
622,3630,21441,8567
623,3631,28438,2695
624,3632,21835,7345
625,3633,17805,6851
626,3634,7536,4223
627,3635,24639,8588
628,3636,1273,1136
629,3637,13335,6633
630,3638,12331,1955
631,3639,14269,4210
632,3640,10755,7190
633,3641,28387,9034
634,3642,15475,1006
635,3643,15964,7449
636,3644,25190,3451
637,3645,10593,8448
638,3646,23381,22
639,3647,26414,8032
640,3648,4379,5268
641,3649,6571,866
642,3650,24057,3335
643,3651,13248,8291
644,3652,7360,5738
645,3653,9166,1275
646,3654,12730,1003
647,3655,19917,7259
648,3656,18236,8792
649,3657,26297,7785
650,3658,15879,5156
651,3659,3092,5751
652,3660,19396,3746
653,3661,845,1068
654,3662,14284,765
655,3663,4141,8976
656,3664,21931,5232
657,3665,20535,1654
658,3666,2690,2167
659,3667,22473,2792
660,3668,3872,6153
661,3669,20347,215
662,3670,26637,7086
663,3671,8870,2285
664,3672,1223,875
665,3673,11426,474
666,3674,14763,4890
667,3675,12809,6931
668,3676,4636,3019
669,3677,20821,5157
670,3678,12623,8893
671,3679,26165,915
672,3680,21972,5728
673,3681,8292,3758
674,3682,1227,4549
675,3683,25838,8575
676,3684,14770,543
677,3685,2723,8104
678,3686,7545,6993
679,3687,4919,8907
680,3688,27072,6545
681,3689,10744,4054
682,3690,16659,8045
683,3691,25131,8907
684,3692,27347,1252
685,3693,21197,4271
686,3694,25985,7530
687,3695,24928,5307
688,3696,10131,7314
689,3697,28082,3739
690,3698,16060,4230
691,3699,28379,8713
692,3700,26425,5515
693,3701,11759,6632
694,3702,23564,7682
695,3703,20081,7189
696,3704,508,2324
697,3705,17504,2647
698,3706,3031,3370
699,3707,6218,1809
700,3708,18083,8802
701,3709,26649,493
702,3710,18603,1562
703,3711,287,504
704,3712,27381,499
705,3713,20298,7369
706,3714,17490,3235
707,3715,24159,6368
708,3716,10338,9127
709,3717,23922,2247
710,3718,17864,7816
711,3719,1256,7475
712,3720,27257,7172
713,3721,11395,8875
714,3722,24143,5237
715,3723,27965,6635
716,3724,27110,4119
717,3725,2115,5627
718,3726,19119,1500
719,3727,6331,3405
720,3728,27730,5812
721,3729,13179,4651
722,3730,13969,6582
723,3731,10924,5944
724,3732,24513,921
725,3733,811,366
726,3734,10691,1096
727,3735,4635,8604
728,3736,26287,7467
729,3737,17034,5677
730,3738,18394,3175
731,3739,21992,3249
732,3740,7384,396
733,3741,628,520
734,3742,9721,4302
735,3743,25574,7837
736,3744,19532,9231
737,3745,17644,3380
738,3746,5378,1833
739,3747,22679,6704
740,3748,25435,4422
741,3749,5720,8059
742,3750,23770,6337
743,3751,4067,4970
744,3752,10488,1441
745,3753,11076,8863
746,3754,12212,2724
747,3755,10238,8917
748,3756,394,8772
749,3757,27716,1254
750,3758,15529,5866
751,3759,19156,6204
752,3760,28549,3384
753,3761,7915,157
754,3762,6676,816
755,3763,21542,5042
756,3764,24427,2811
757,3765,16726,6211
758,3766,28508,5818
759,3767,9538,4755
760,3768,15320,5670
761,3769,27887,5033
762,3770,5964,1947
763,3771,3569,2500
764,3772,21156,7713
765,3773,26483,7972
766,3774,24224,2507
767,3775,28117,1643
768,3776,14763,62
769,3777,22352,6039
770,3778,10267,7924
771,3779,4857,6273
772,3780,25538,7718
773,3781,13705,7411
774,3782,11927,80
775,3783,22354,6217
776,3784,16265,1431
777,3785,6681,3863
778,3786,20309,7266
779,3787,267,3969
780,3788,24123,8939
781,3789,25137,7326
782,3790,2414,9209
783,3791,9646,6228
784,3792,16075,2040
785,3793,9375,1296
786,3794,4443,5901
787,3795,18406,3648
788,3796,10819,4841
789,3797,11741,6581
790,3798,13279,6382
791,3799,4524,86
792,3800,2143,4951
793,3801,3575,6745
794,3802,24602,6299
795,3803,7241,778
796,3804,1790,8164
797,3805,12819,661
798,3806,9932,4999
799,3807,11274,2177
800,3808,22295,5532
801,3809,407,2188
802,3810,6968,6622
803,3811,17680,7073
804,3812,19638,6302
805,3813,24336,704
806,3814,14459,4206
807,3815,1292,8212
808,3816,18333,5202
809,3817,16236,7970
810,3818,6199,1053
811,3819,17232,3482
812,3820,16146,8267
813,3821,13469,3246
814,3822,16668,8805
815,3823,27024,1703
816,3824,14561,129
817,3825,14050,8830
818,3826,23060,4426
819,3827,13926,6143
820,3828,10410,4240
821,3829,17057,6675
822,3830,3786,894
823,3831,8309,1167
824,3832,19471,858
825,3833,24965,2791
826,3834,25286,649
827,3835,26629,5234
828,3836,2822,9225
829,3837,12540,6699
830,3838,20942,1970
831,3839,27097,7046
832,3840,27128,2603
833,3841,5992,6974
834,3842,5809,1653
835,3843,26809,6939
836,3844,783,4447
837,3845,28037,3559
838,3846,4400,3690
839,3847,25699,583
840,3848,8583,6442
841,3849,25106,6770
842,3850,13442,8459
843,3851,26447,8750
844,3852,15591,2604
845,3853,23060,4032
846,3854,12087,9188
847,3855,7618,7840
848,3856,19153,9008
849,3857,2744,8044
850,3858,12105,3143
851,3859,26119,8067
852,3860,16803,1170
853,3861,25855,6580
854,3862,4353,3032
855,3863,5278,7808
856,3864,16154,7364
857,3865,17421,158
858,3866,15366,6859
859,3867,12644,844
860,3868,5834,5037
861,3869,10052,1918
862,3870,26697,6453
863,3871,13133,2707
864,3872,25820,7952
865,3873,3369,5446
866,3874,6795,7113
867,3875,17432,7863
868,3876,24780,3364
869,3877,19465,4680
870,3878,11543,8931
871,3879,18617,1118
872,3880,15255,4882
873,3881,5465,7629
874,3882,5851,8236
875,3883,808,2888
876,3884,8675,5691
877,3885,4899,2523
878,3886,3075,956
879,3887,1192,8896
880,3888,3791,1292
881,3889,22830,1972
882,3890,15296,1432
883,3891,9605,7717
884,3892,10047,1041
885,3893,13842,8373
886,3894,6391,3627
887,3895,19220,3505
888,3896,22863,4140
889,3897,7356,6244
890,3898,26306,4950
891,3899,28315,4413
892,3900,7469,988
893,3901,8453,7634
894,3902,21069,1727
895,3903,15879,8352
896,3904,19932,5575
897,3905,20441,8469
898,3906,24494,548
899,3907,8972,334
900,3908,25510,8651
901,3909,3168,5628
902,3910,2576,892
903,3911,21118,5374
904,3912,16269,619
905,3913,11185,5877
906,3914,17866,6260
907,3915,19894,3241
908,3916,16262,2049
909,3917,11436,8270
910,3918,8961,7865
911,3919,7801,8437
912,3920,24828,7688
913,3921,18384,2661
914,3922,8187,4196
915,3923,11885,7526
916,3924,12081,4683
917,3925,22058,7770
918,3926,19846,5878
919,3927,8003,3608
920,3928,15400,4421
921,3929,8355,4949
922,3930,16882,5540
923,3931,850,3642
924,3932,9542,7592
925,3933,1974,3630
926,3934,1998,1726
927,3935,27110,2106
928,3936,16357,2382
929,3937,21108,7496
930,3938,2747,4794
931,3939,25341,4658
932,3940,16785,1010
933,3941,9184,3744
934,3942,20389,4061
935,3943,15297,1677
936,3944,18461,4078
937,3945,16180,8578
938,3946,24786,2437
939,3947,17449,6346
940,3948,8654,46
941,3949,1171,1145
942,3950,24099,6836
943,3951,24950,6052
944,3952,13519,6484
945,3953,18987,1870
946,3954,3670,31
947,3955,27816,3268
948,3956,28426,6008
949,3957,3913,6271
950,3958,16392,5848
951,3959,169,1839
952,3960,1259,2045
953,3961,4796,71
954,3962,3132,8102
955,3963,7013,5430
956,3964,28181,5037
957,3965,26696,6800
958,3966,18072,2020
959,3967,24308,8160
960,3968,26696,1583
961,3969,23414,3350
962,3970,2885,7404
963,3971,6671,4519
964,3972,20673,5359
965,3973,6956,2774
966,3974,22194,1511
967,3975,19783,6144
968,3976,11962,5685
969,3977,3615,3341
970,3978,21857,5126
971,3979,17169,337
972,3980,12601,6053
973,3981,19797,2050
974,3982,5277,7151
975,3983,24086,1919
976,3984,22934,2729
977,3985,3003,3142
978,3986,5277,6699
979,3987,21769,6121
980,3988,6125,6678
981,3989,17083,7197
982,3990,4028,2362
983,3991,9612,5744
984,3992,16815,4006
985,3993,16196,2497
986,3994,8380,6660
987,3995,20664,8289
988,3996,23939,296
989,3997,17393,6284
990,3998,12069,7612
991,3999,21586,219
992,4000,3376,1382
993,4001,1476,6908
994,4002,20230,4982
995,4003,17935,2777
996,4004,16662,2233
997,4005,7118,875
998,4006,15802,5600
999,4007,27226,1707
1000,4008,13200,741
1001,4009,28431,8532
1002,4010,21420,1361
1003,4011,17711,1874
1004,4012,9788,2705
1005,4013,11504,2038
1006,4014,26508,4805
1007,4015,6613,7161
1008,4016,19821,5855
1009,4017,10367,5088
1010,4018,8471,7278
1011,4019,16333,9087
1012,4020,5486,5410
1013,4021,17657,6080
1014,4022,15123,2314
1015,4023,5286,8838
1016,4024,21388,8724
1017,4025,24850,4453
1018,4026,8050,9009
1019,4027,3336,2063
1020,4028,2773,924
1021,4029,14730,6285
1022,4030,13652,2874
1023,4031,23274,95
1024,4032,16135,690
1025,4033,13133,4225
1026,4034,8191,5417
1027,4035,14905,427
1028,4036,12206,3842
1029,4037,7222,3004
1030,4038,6716,7353
1031,4039,21367,3785
1032,4040,24660,2577
1033,4041,18650,5805
1034,4042,16269,4010
1035,4043,27199,2941
1036,4044,25506,7201
1037,4045,18335,7547
1038,4046,15833,7053
1039,4047,11582,7953
1040,4048,3719,5813
1041,4049,12578,384
1042,4050,24297,8697
1043,4051,4457,1379
1044,4052,17441,8332
1045,4053,12333,2230
1046,4054,5223,6948
1047,4055,16587,4625
1048,4056,5790,8176
1049,4057,17227,5624
1050,4058,4008,189
1051,4059,11005,4690
1052,4060,1932,2810
1053,4061,25807,3819
1054,4062,9619,8187
1055,4063,365,5364
1056,4064,15160,5993
1057,4065,21869,8137
1058,4066,25455,1965
1059,4067,2563,8111
1060,4068,6861,6490
1061,4069,12637,7014
1062,4070,27084,1648
1063,4071,15905,5290
1064,4072,10054,310
1065,4073,7225,8065
1066,4074,26321,1197
1067,4075,5924,4923
1068,4076,24659,6890
1069,4077,24273,3620
1070,4078,26591,3426
1071,4079,17849,8117
1072,4080,7574,5705
1073,4081,10610,712
1074,4082,23569,1979
1075,4083,14698,9096
1076,4084,18482,6964
1077,4085,12769,4435
1078,4086,23824,6169
1079,4087,19514,2116
1080,4088,5094,7732
1081,4089,22718,7649
1082,4090,630,5479
1083,4091,3933,1584
1084,4092,26600,2181
1085,4093,5357,2904
1086,4094,5673,4436
1087,4095,11837,5989
1088,4096,18624,1464
1089,4097,26803,421
1090,4098,25357,6761
1091,4099,1592,3625
1092,4100,14271,5154
1093,4101,2418,2533
1094,4102,25313,2108
1095,4103,17365,7502
1096,4104,9586,944
1097,4105,28548,6375
1098,4106,2523,8744
1099,4107,24013,1587
1100,4108,19208,8949
1101,4109,12804,5660
1102,4110,26619,5693
1103,4111,4486,784
1104,4112,18760,8392
1105,4113,16129,8849
1106,4114,1111,1408
1107,4115,15292,1398
1108,4116,9647,4276
1109,4117,9739,1001
1110,4118,6165,121
1111,4119,13141,6182
1112,4120,10385,5873
1113,4121,21382,1484
1114,4122,17644,4557
1115,4123,5698,4744
1116,4124,9401,7842
1117,4125,21477,4439
1118,4126,9644,4137
1119,4127,6032,8676
1120,4128,16260,7858
1121,4129,9641,8410
1122,4130,23511,7841
1123,4131,7362,8369
1124,4132,21928,7155
1125,4133,7066,8575
1126,4134,25700,7969
1127,4135,13613,3576
1128,4136,20043,5360
1129,4137,16030,2101
1130,4138,18774,1059
1131,4139,17375,7503
1132,4140,15914,2896
1133,4141,3951,7162
1134,4142,26294,8610
1135,4143,17999,2965
1136,4144,16238,5955
1137,4145,4753,4982
1138,4146,22304,8840
1139,4147,14791,790
1140,4148,16065,8855
1141,4149,13631,7467
1142,4150,18564,1550
1143,4151,21843,4895
1144,4152,23614,4946
1145,4153,22597,6942
1146,4154,19539,1890
1147,4155,6914,288
1148,4156,13647,2300
1149,4157,3012,2783
1150,4158,8142,1787
1151,4159,4952,7195
1152,4160,9752,3548
1153,4161,17571,2854
1154,4162,14854,2160
1155,4163,894,4003
1156,4164,27996,3681
1157,4165,24585,7256
1158,4166,27110,1358
1159,4167,20038,8817
1160,4168,21871,1928
1161,4169,14329,3683
1162,4170,19539,7746
1163,4171,16234,2319
1164,4172,27133,4341
1165,4173,19466,7366
1166,4174,28552,9235
1167,4175,14424,5269
1168,4176,20792,7150
1169,4177,5137,8053
1170,4178,23582,8970
1171,4179,12141,6409
1172,4180,504,7233
1173,4181,26034,4346
1174,4182,23318,1201
1175,4183,9414,7119
1176,4184,7283,3015
1177,4185,13295,337
1178,4186,27951,8391
1179,4187,122,2958
1180,4188,1425,6702
1181,4189,8435,3490
1182,4190,23626,9220
1183,4191,21544,4768
1184,4192,6703,7988
1185,4193,24860,4862
1186,4194,2513,5867
1187,4195,9925,1939
1188,4196,1078,8901
1189,4197,26164,6807
1190,4198,12648,1458
1191,4199,7387,6122
1192,4200,20713,8386
1193,4201,16139,3397
1194,4202,8775,5815
1195,4203,12317,1411
1196,4204,10183,1407
1197,4205,5880,2039
1198,4206,17416,8773
1199,4207,6198,3047
1200,4208,4419,4825
1201,4209,21251,6866
1202,4210,18745,1812
1203,4211,23663,8443
1204,4212,5292,6845
1205,4213,4482,6249
1206,4214,26354,3602
1207,4215,7745,1927
1208,4216,5948,5598
1209,4217,3089,1859
1210,4218,27646,3285
1211,4219,23914,6924
1212,4220,6296,4234
1213,4221,25126,6475
1214,4222,14874,5705
1215,4223,8577,3552
1216,4224,11549,5869
1217,4225,10034,4840
1218,4226,19300,869
1219,4227,7867,5169
1220,4228,19245,7267
1221,4229,362,7871
1222,4230,8827,7977
1223,4231,1088,2665
1224,4232,21198,8942
1225,4233,25700,7277
1226,4234,16527,1362
1227,4235,14740,1317
1228,4236,23588,1599
1229,4237,14809,710
1230,4238,4881,7339
1231,4239,9146,4916
1232,4240,1589,7778
1233,4241,16209,3290
1234,4242,6322,886
1235,4243,9215,4845
1236,4244,22912,776
1237,4245,1919,5042
1238,4246,9778,5933
1239,4247,15839,1251
1240,4248,10085,4475
1241,4249,4838,7496
1242,4250,21038,7570
1243,4251,10747,234
1244,4252,5723,1900
1245,4253,14260,579
1246,4254,7250,7226
1247,4255,17630,8559
1248,4256,70,2623
1249,4257,9560,4661
1250,4258,17197,3753
1251,4259,9127,1803
1252,4260,25208,7409
1253,4261,2591,3427
1254,4262,15530,5967
1255,4263,26548,2967
1256,4264,6254,4116
1257,4265,11058,6312
1258,4266,1085,5308
1259,4267,9946,2592
1260,4268,262,3235
1261,4269,3620,6626
1262,4270,5289,7671
1263,4271,22198,3010
1264,4272,8473,1283
