578,174,11/10/2022,Active,5,0,G,L
579,145,11/10/2022,Active,5,0,G,L
580,359,11/10/2022,Active,5,0,G,L
581,245,11/10/2022,Active,5,0,G,L
582,297,11/10/2022,Active,5,0,G,L
583,383,11/10/2022,Active,5,0,G,L
584,79,11/10/2022,Active,5,0,G,L
585,163,11/10/2022,Active,5,0,G,L
586,144,11/10/2022,Active,5,0,G,L
587,136,11/10/2022,Active,5,0,G,L
588,494,11/10/2022,Active,5,0,G,L
589,111,11/10/2022,Active,5,0,G,L
590,426,11/10/2022,Active,5,0,G,L
591,340,11/10/2022,Active,5,0,G,L
592,70,11/10/2022,Active,5,0,G,L
593,127,11/10/2022,Active,5,0,G,L
594,211,11/10/2022,Active,5,0,G,L
595,349,11/10/2022,Active,5,0,G,L
596,193,11/10/2022,Active,5,0,G,L
597,294,11/10/2022,Active,5,0,G,L
598,30,11/10/2022,Active,5,0,G,L
599,189,11/10/2022,Active,5,0,G,L
600,15,11/10/2022,Active,5,0,G,L
601,105,11/10/2022,Active,5,0,G,L
602,477,11/10/2022,Active,5,0,G,L
603,58,11/10/2022,Active,5,0,G,L
604,139,11/10/2022,Active,5,0,G,L
605,225,11/10/2022,Active,5,0,G,L
606,336,11/10/2022,Active,5,0,G,L
607,288,11/10/2022,Active,5,0,G,L
608,321,11/10/2022,Active,5,0,G,L
609,8,11/10/2022,Active,5,0,G,L
610,160,11/10/2022,Active,5,0,G,L
611,12,11/10/2022,Active,5,0,G,L
612,167,11/10/2022,Active,5,0,G,L
613,156,11/10/2022,Active,5,0,G,L
614,197,11/10/2022,Active,5,0,G,L
615,284,11/10/2022,Active,5,0,G,L
616,269,11/10/2022,Active,5,0,G,L
617,292,11/10/2022,Active,5,0,G,L
618,156,11/10/2022,Active,5,0,G,L
619,285,11/10/2022,Active,5,0,G,L
620,390,11/10/2022,Active,5,0,G,L
621,271,11/10/2022,Active,5,0,G,L
622,352,11/10/2022,Active,5,0,G,L
623,207,11/10/2022,Active,5,0,G,L
624,451,11/10/2022,Active,5,0,G,L
625,257,11/10/2022,Active,5,0,G,L
626,447,11/10/2022,Active,5,0,G,L
627,450,11/10/2022,Active,5,0,G,L
628,71,11/10/2022,Active,5,0,G,L
629,85,11/10/2022,Active,5,0,G,L
630,88,11/10/2022,Active,5,0,G,L
631,144,11/10/2022,Active,5,0,G,L
632,366,11/10/2022,Active,5,0,G,L
633,56,11/10/2022,Active,5,0,G,L
634,377,11/10/2022,Active,5,0,G,L
635,342,11/10/2022,Active,5,0,G,L
636,466,11/10/2022,Active,5,0,G,L
